"workerid","proliferate.condition","block_sequence","exposure_condition","first_response_value","group","item_number","item_type","phase","response","sentence_id","test_condition","trial_sequence_total","wrong_attempts","time_in_minutes","error","phase2"
922,"condition1",5,"SUBJ",NA,"match","110","FILL","exposure",0.99,190,"SUBJ",20,NA,34.1714166666667,NA,"exposure"
922,"condition1",6,"SUBJ",NA,"match","6","SUBJ","exposure",0.32,23,"SUBJ",21,NA,34.1714166666667,NA,"exposure"
922,"condition1",6,"SUBJ",NA,"match","3","SUBJ","exposure",0.78,11,"SUBJ",22,NA,34.1714166666667,NA,"exposure"
922,"condition1",6,"SUBJ",NA,"match","127","UNGRAM","exposure",0,207,"SUBJ",23,NA,34.1714166666667,NA,"exposure"
922,"condition1",6,"SUBJ",NA,"match","107","FILL","exposure",1,187,"SUBJ",24,NA,34.1714166666667,NA,"exposure"
922,"condition1",101,"SUBJ",NA,"match","21","SUBJ","test",0.67,83,"SUBJ",25,NA,34.1714166666667,NA,"test"
922,"condition1",101,"SUBJ",NA,"match","18","SUBJ","test",0.61,71,"SUBJ",26,NA,34.1714166666667,NA,"test"
922,"condition1",101,"SUBJ",NA,"match","109","FILL","test",0.72,189,"SUBJ",27,NA,34.1714166666667,NA,"test"
922,"condition1",101,"SUBJ",NA,"match","121","UNGRAM","test",0,201,"SUBJ",28,NA,34.1714166666667,NA,"test"
922,"condition1",102,"SUBJ",NA,"match","14","SUBJ","test",0.7,55,"SUBJ",29,NA,34.1714166666667,NA,"test"
922,"condition1",102,"SUBJ",NA,"match","117","UNGRAM","test",0,197,"SUBJ",30,NA,34.1714166666667,NA,"test"
922,"condition1",102,"SUBJ",NA,"match","15","SUBJ","test",0.86,59,"SUBJ",31,NA,34.1714166666667,NA,"test"
922,"condition1",102,"SUBJ",NA,"match","102","FILL","test",1,182,"SUBJ",32,NA,34.1714166666667,NA,"test"
922,"condition1",103,"SUBJ",NA,"match","12","SUBJ","test",0.88,47,"SUBJ",33,NA,34.1714166666667,NA,"test"
922,"condition1",103,"SUBJ",NA,"match","10","SUBJ","test",0.7,39,"SUBJ",34,NA,34.1714166666667,NA,"test"
922,"condition1",103,"SUBJ",NA,"match","108","FILL","test",1,188,"SUBJ",35,NA,34.1714166666667,NA,"test"
922,"condition1",103,"SUBJ",NA,"match","118","UNGRAM","test",0,198,"SUBJ",36,NA,34.1714166666667,NA,"test"
922,"condition1",104,"SUBJ",NA,"match","5","SUBJ","test",0.82,19,"SUBJ",37,NA,34.1714166666667,NA,"test"
922,"condition1",104,"SUBJ",NA,"match","125","UNGRAM","test",0,205,"SUBJ",38,NA,34.1714166666667,NA,"test"
922,"condition1",104,"SUBJ",NA,"match","7","SUBJ","test",0.37,27,"SUBJ",39,NA,34.1714166666667,NA,"test"
922,"condition1",104,"SUBJ",NA,"match","111","FILL","test",0.94,191,"SUBJ",40,NA,34.1714166666667,NA,"test"
922,"condition1",105,"SUBJ",NA,"match","4","SUBJ","test",0.27,15,"SUBJ",41,NA,34.1714166666667,NA,"test"
922,"condition1",105,"SUBJ",NA,"match","2","SUBJ","test",0.85,7,"SUBJ",42,NA,34.1714166666667,NA,"test"
922,"condition1",105,"SUBJ",NA,"match","119","UNGRAM","test",0,199,"SUBJ",43,NA,34.1714166666667,NA,"test"
922,"condition1",105,"SUBJ",NA,"match","106","FILL","test",1,186,"SUBJ",44,NA,34.1714166666667,NA,"test"
934,"condition1",1,"POLAR",NA,"control","118","UNGRAM","exposure",0.03,198,"SUBJ",1,NA,14.40115,NA,"pre-exposure"
934,"condition1",1,"POLAR",NA,"control","110","FILL","exposure",0.99,190,"SUBJ",2,NA,14.40115,NA,"pre-exposure"
934,"condition1",1,"POLAR",NA,"control","8","POLAR","exposure",0.84,32,"SUBJ",3,NA,14.40115,NA,"pre-exposure"
934,"condition1",1,"POLAR",NA,"control","19","POLAR","exposure",0.83,76,"SUBJ",4,NA,14.40115,NA,"pre-exposure"
934,"condition1",2,"POLAR",NA,"control","121","UNGRAM","exposure",0.05,201,"SUBJ",5,NA,14.40115,NA,"pre-exposure"
934,"condition1",2,"POLAR",NA,"control","106","FILL","exposure",0.93,186,"SUBJ",6,NA,14.40115,NA,"pre-exposure"
934,"condition1",2,"POLAR",NA,"control","10","POLAR","exposure",0.9,40,"SUBJ",7,NA,14.40115,NA,"exposure"
934,"condition1",2,"POLAR",NA,"control","15","POLAR","exposure",0.91,60,"SUBJ",8,NA,14.40115,NA,"exposure"
934,"condition1",3,"POLAR",NA,"control","9","POLAR","exposure",0.93,36,"SUBJ",9,NA,14.40115,NA,"exposure"
934,"condition1",3,"POLAR",NA,"control","20","POLAR","exposure",0.98,80,"SUBJ",10,NA,14.40115,NA,"exposure"
934,"condition1",3,"POLAR",NA,"control","101","FILL","exposure",0.98,181,"SUBJ",11,NA,14.40115,NA,"exposure"
934,"condition1",3,"POLAR",NA,"control","122","UNGRAM","exposure",0.09,202,"SUBJ",12,NA,14.40115,NA,"exposure"
934,"condition1",4,"POLAR",NA,"control","16","POLAR","exposure",0.92,64,"SUBJ",13,NA,14.40115,NA,"exposure"
934,"condition1",4,"POLAR",NA,"control","125","UNGRAM","exposure",0.01,205,"SUBJ",14,NA,14.40115,NA,"exposure"
934,"condition1",4,"POLAR",NA,"control","11","POLAR","exposure",0.95,44,"SUBJ",15,NA,14.40115,NA,"exposure"
934,"condition1",4,"POLAR",NA,"control","109","FILL","exposure",0.98,189,"SUBJ",16,NA,14.40115,NA,"exposure"
934,"condition1",5,"POLAR",NA,"control","21","POLAR","exposure",0.91,84,"SUBJ",17,NA,14.40115,NA,"exposure"
934,"condition1",5,"POLAR",NA,"control","14","POLAR","exposure",0.93,56,"SUBJ",18,NA,14.40115,NA,"exposure"
934,"condition1",5,"POLAR",NA,"control","123","UNGRAM","exposure",0.01,203,"SUBJ",19,NA,14.40115,NA,"exposure"
934,"condition1",5,"POLAR",NA,"control","108","FILL","exposure",0.93,188,"SUBJ",20,NA,14.40115,NA,"exposure"
934,"condition1",6,"POLAR",NA,"control","4","POLAR","exposure",0.92,16,"SUBJ",21,NA,14.40115,NA,"exposure"
934,"condition1",6,"POLAR",NA,"control","127","UNGRAM","exposure",0.01,207,"SUBJ",22,NA,14.40115,NA,"exposure"
934,"condition1",6,"POLAR",NA,"control","17","POLAR","exposure",0.99,68,"SUBJ",23,NA,14.40115,NA,"exposure"
934,"condition1",6,"POLAR",NA,"control","107","FILL","exposure",0.94,187,"SUBJ",24,NA,14.40115,NA,"exposure"
934,"condition1",101,"POLAR",NA,"control","18","SUBJ","test",1,71,"SUBJ",25,NA,14.40115,NA,"test"
934,"condition1",101,"POLAR",NA,"control","119","UNGRAM","test",0,199,"SUBJ",26,NA,14.40115,NA,"test"
934,"condition1",101,"POLAR",NA,"control","103","FILL","test",0.93,183,"SUBJ",27,NA,14.40115,NA,"test"
934,"condition1",101,"POLAR",NA,"control","22","SUBJ","test",0.31,87,"SUBJ",28,NA,14.40115,NA,"test"
934,"condition1",102,"POLAR",NA,"control","120","UNGRAM","test",0.01,200,"SUBJ",29,NA,14.40115,NA,"test"
934,"condition1",102,"POLAR",NA,"control","104","FILL","test",0.96,184,"SUBJ",30,NA,14.40115,NA,"test"
934,"condition1",102,"POLAR",NA,"control","13","SUBJ","test",0.11,51,"SUBJ",31,NA,14.40115,NA,"test"
934,"condition1",102,"POLAR",NA,"control","12","SUBJ","test",0.17,47,"SUBJ",32,NA,14.40115,NA,"test"
934,"condition1",103,"POLAR",NA,"control","111","FILL","test",0.89,191,"SUBJ",33,NA,14.40115,NA,"test"
934,"condition1",103,"POLAR",NA,"control","6","SUBJ","test",0.17,23,"SUBJ",34,NA,14.40115,NA,"test"
934,"condition1",103,"POLAR",NA,"control","124","UNGRAM","test",0,204,"SUBJ",35,NA,14.40115,NA,"test"
934,"condition1",103,"POLAR",NA,"control","7","SUBJ","test",0.16,27,"SUBJ",36,NA,14.40115,NA,"test"
934,"condition1",104,"POLAR",NA,"control","3","SUBJ","test",0.39,11,"SUBJ",37,NA,14.40115,NA,"test"
934,"condition1",104,"POLAR",NA,"control","5","SUBJ","test",0.59,19,"SUBJ",38,NA,14.40115,NA,"test"
934,"condition1",104,"POLAR",NA,"control","102","FILL","test",0.99,182,"SUBJ",39,NA,14.40115,NA,"test"
934,"condition1",104,"POLAR",NA,"control","117","UNGRAM","test",0.05,197,"SUBJ",40,NA,14.40115,NA,"test"
934,"condition1",105,"POLAR",NA,"control","105","FILL","test",0.92,185,"SUBJ",41,NA,14.40115,NA,"test"
934,"condition1",105,"POLAR",NA,"control","126","UNGRAM","test",0.01,206,"SUBJ",42,NA,14.40115,NA,"test"
934,"condition1",105,"POLAR",NA,"control","2","SUBJ","test",0.21,7,"SUBJ",43,NA,14.40115,NA,"test"
934,"condition1",105,"POLAR",NA,"control","1","SUBJ","test",0.55,3,"SUBJ",44,NA,14.40115,NA,"test"
906,"condition1",1,"WH",NA,"mismatch","15","WH","exposure",0.01,58,"SUBJ",1,NA,11.3135166666667,NA,"pre-exposure"
906,"condition1",1,"WH",NA,"mismatch","10","WH","exposure",0.26,38,"SUBJ",2,NA,11.3135166666667,NA,"pre-exposure"
906,"condition1",1,"WH",NA,"mismatch","125","UNGRAM","exposure",0.03,205,"SUBJ",3,NA,11.3135166666667,NA,"pre-exposure"
906,"condition1",1,"WH",NA,"mismatch","101","FILL","exposure",0.99,181,"SUBJ",4,NA,11.3135166666667,NA,"pre-exposure"
906,"condition1",2,"WH",NA,"mismatch","118","UNGRAM","exposure",0.02,198,"SUBJ",5,NA,11.3135166666667,NA,"pre-exposure"
906,"condition1",2,"WH",NA,"mismatch","106","FILL","exposure",0.99,186,"SUBJ",6,NA,11.3135166666667,NA,"pre-exposure"
906,"condition1",2,"WH",NA,"mismatch","18","WH","exposure",0.58,70,"SUBJ",7,NA,11.3135166666667,NA,"exposure"
906,"condition1",2,"WH",NA,"mismatch","1","WH","exposure",0.99,2,"SUBJ",8,NA,11.3135166666667,NA,"exposure"
906,"condition1",3,"WH",NA,"mismatch","103","FILL","exposure",0.99,183,"SUBJ",9,NA,11.3135166666667,NA,"exposure"
906,"condition1",3,"WH",NA,"mismatch","6","WH","exposure",0.98,22,"SUBJ",10,NA,11.3135166666667,NA,"exposure"
906,"condition1",3,"WH",NA,"mismatch","122","UNGRAM","exposure",0,202,"SUBJ",11,NA,11.3135166666667,NA,"exposure"
906,"condition1",3,"WH",NA,"mismatch","21","WH","exposure",0.98,82,"SUBJ",12,NA,11.3135166666667,NA,"exposure"
906,"condition1",4,"WH",NA,"mismatch","17","WH","exposure",0.99,66,"SUBJ",13,NA,11.3135166666667,NA,"exposure"
906,"condition1",4,"WH",NA,"mismatch","126","UNGRAM","exposure",0.01,206,"SUBJ",14,NA,11.3135166666667,NA,"exposure"
906,"condition1",4,"WH",NA,"mismatch","110","FILL","exposure",0.97,190,"SUBJ",15,NA,11.3135166666667,NA,"exposure"
906,"condition1",4,"WH",NA,"mismatch","9","WH","exposure",0.9,34,"SUBJ",16,NA,11.3135166666667,NA,"exposure"
906,"condition1",5,"WH",NA,"mismatch","102","FILL","exposure",0.98,182,"SUBJ",17,NA,11.3135166666667,NA,"exposure"
906,"condition1",5,"WH",NA,"mismatch","19","WH","exposure",0.84,74,"SUBJ",18,NA,11.3135166666667,NA,"exposure"
906,"condition1",5,"WH",NA,"mismatch","11","WH","exposure",0.98,42,"SUBJ",19,NA,11.3135166666667,NA,"exposure"
906,"condition1",5,"WH",NA,"mismatch","124","UNGRAM","exposure",0,204,"SUBJ",20,NA,11.3135166666667,NA,"exposure"
906,"condition1",6,"WH",NA,"mismatch","119","UNGRAM","exposure",0.01,199,"SUBJ",21,NA,11.3135166666667,NA,"exposure"
906,"condition1",6,"WH",NA,"mismatch","108","FILL","exposure",0.98,188,"SUBJ",22,NA,11.3135166666667,NA,"exposure"
906,"condition1",6,"WH",NA,"mismatch","20","WH","exposure",0.98,78,"SUBJ",23,NA,11.3135166666667,NA,"exposure"
906,"condition1",6,"WH",NA,"mismatch","7","WH","exposure",0.99,26,"SUBJ",24,NA,11.3135166666667,NA,"exposure"
906,"condition1",101,"WH",NA,"mismatch","127","UNGRAM","test",0.02,207,"SUBJ",25,NA,11.3135166666667,NA,"test"
906,"condition1",101,"WH",NA,"mismatch","16","SUBJ","test",0,63,"SUBJ",26,NA,11.3135166666667,NA,"test"
906,"condition1",101,"WH",NA,"mismatch","109","FILL","test",0.97,189,"SUBJ",27,NA,11.3135166666667,NA,"test"
906,"condition1",101,"WH",NA,"mismatch","22","SUBJ","test",0.82,87,"SUBJ",28,NA,11.3135166666667,NA,"test"
906,"condition1",102,"WH",NA,"mismatch","105","FILL","test",0.96,185,"SUBJ",29,NA,11.3135166666667,NA,"test"
906,"condition1",102,"WH",NA,"mismatch","13","SUBJ","test",0.98,51,"SUBJ",30,NA,11.3135166666667,NA,"test"
906,"condition1",102,"WH",NA,"mismatch","121","UNGRAM","test",0.01,201,"SUBJ",31,NA,11.3135166666667,NA,"test"
906,"condition1",102,"WH",NA,"mismatch","14","SUBJ","test",0.7,55,"SUBJ",32,NA,11.3135166666667,NA,"test"
906,"condition1",103,"WH",NA,"mismatch","104","FILL","test",0.97,184,"SUBJ",33,NA,11.3135166666667,NA,"test"
906,"condition1",103,"WH",NA,"mismatch","123","UNGRAM","test",0,203,"SUBJ",34,NA,11.3135166666667,NA,"test"
906,"condition1",103,"WH",NA,"mismatch","12","SUBJ","test",0.91,47,"SUBJ",35,NA,11.3135166666667,NA,"test"
906,"condition1",103,"WH",NA,"mismatch","8","SUBJ","test",0.99,31,"SUBJ",36,NA,11.3135166666667,NA,"test"
906,"condition1",104,"WH",NA,"mismatch","5","SUBJ","test",0.93,19,"SUBJ",37,NA,11.3135166666667,NA,"test"
906,"condition1",104,"WH",NA,"mismatch","120","UNGRAM","test",0.02,200,"SUBJ",38,NA,11.3135166666667,NA,"test"
906,"condition1",104,"WH",NA,"mismatch","111","FILL","test",1,191,"SUBJ",39,NA,11.3135166666667,NA,"test"
906,"condition1",104,"WH",NA,"mismatch","4","SUBJ","test",0.25,15,"SUBJ",40,NA,11.3135166666667,NA,"test"
906,"condition1",105,"WH",NA,"mismatch","107","FILL","test",0.99,187,"SUBJ",41,NA,11.3135166666667,NA,"test"
906,"condition1",105,"WH",NA,"mismatch","3","SUBJ","test",1,11,"SUBJ",42,NA,11.3135166666667,NA,"test"
906,"condition1",105,"WH",NA,"mismatch","2","SUBJ","test",1,7,"SUBJ",43,NA,11.3135166666667,NA,"test"
906,"condition1",105,"WH",NA,"mismatch","117","UNGRAM","test",0.01,197,"SUBJ",44,NA,11.3135166666667,NA,"test"
886,"condition1",1,"POLAR",NA,"control","106","FILL","exposure",0.93,186,"SUBJ",1,NA,9.60451666666667,NA,"pre-exposure"
886,"condition1",1,"POLAR",NA,"control","119","UNGRAM","exposure",0.11,199,"SUBJ",2,NA,9.60451666666667,NA,"pre-exposure"
886,"condition1",1,"POLAR",NA,"control","4","POLAR","exposure",0.62,16,"SUBJ",3,NA,9.60451666666667,NA,"pre-exposure"
886,"condition1",1,"POLAR",NA,"control","8","POLAR","exposure",0.55,32,"SUBJ",4,NA,9.60451666666667,NA,"pre-exposure"
886,"condition1",2,"POLAR",NA,"control","14","POLAR","exposure",0.57,56,"SUBJ",5,NA,9.60451666666667,NA,"pre-exposure"
886,"condition1",2,"POLAR",NA,"control","124","UNGRAM","exposure",0.02,204,"SUBJ",6,NA,9.60451666666667,NA,"pre-exposure"
886,"condition1",2,"POLAR",NA,"control","102","FILL","exposure",0.89,182,"SUBJ",7,NA,9.60451666666667,NA,"exposure"
886,"condition1",2,"POLAR",NA,"control","7","POLAR","exposure",0.55,28,"SUBJ",8,NA,9.60451666666667,NA,"exposure"
886,"condition1",3,"POLAR",NA,"control","105","FILL","exposure",0.88,185,"SUBJ",9,NA,9.60451666666667,NA,"exposure"
886,"condition1",3,"POLAR",NA,"control","21","POLAR","exposure",0.53,84,"SUBJ",10,NA,9.60451666666667,NA,"exposure"
886,"condition1",3,"POLAR",NA,"control","6","POLAR","exposure",0.55,24,"SUBJ",11,NA,9.60451666666667,NA,"exposure"
886,"condition1",3,"POLAR",NA,"control","123","UNGRAM","exposure",0.91,203,"SUBJ",12,NA,9.60451666666667,NA,"exposure"
886,"condition1",4,"POLAR",NA,"control","110","FILL","exposure",0.87,190,"SUBJ",13,NA,9.60451666666667,NA,"exposure"
886,"condition1",4,"POLAR",NA,"control","22","POLAR","exposure",0.51,88,"SUBJ",14,NA,9.60451666666667,NA,"exposure"
886,"condition1",4,"POLAR",NA,"control","1","POLAR","exposure",0.57,4,"SUBJ",15,NA,9.60451666666667,NA,"exposure"
886,"condition1",4,"POLAR",NA,"control","122","UNGRAM","exposure",0.05,202,"SUBJ",16,NA,9.60451666666667,NA,"exposure"
886,"condition1",5,"POLAR",NA,"control","126","UNGRAM","exposure",0.09,206,"SUBJ",17,NA,9.60451666666667,NA,"exposure"
886,"condition1",5,"POLAR",NA,"control","103","FILL","exposure",0.88,183,"SUBJ",18,NA,9.60451666666667,NA,"exposure"
886,"condition1",5,"POLAR",NA,"control","19","POLAR","exposure",0.53,76,"SUBJ",19,NA,9.60451666666667,NA,"exposure"
886,"condition1",5,"POLAR",NA,"control","11","POLAR","exposure",0.57,44,"SUBJ",20,NA,9.60451666666667,NA,"exposure"
886,"condition1",6,"POLAR",NA,"control","109","FILL","exposure",0.94,189,"SUBJ",21,NA,9.60451666666667,NA,"exposure"
886,"condition1",6,"POLAR",NA,"control","3","POLAR","exposure",0.5,12,"SUBJ",22,NA,9.60451666666667,NA,"exposure"
886,"condition1",6,"POLAR",NA,"control","117","UNGRAM","exposure",0.06,197,"SUBJ",23,NA,9.60451666666667,NA,"exposure"
886,"condition1",6,"POLAR",NA,"control","18","POLAR","exposure",0.51,72,"SUBJ",24,NA,9.60451666666667,NA,"exposure"
886,"condition1",101,"POLAR",NA,"control","107","FILL","test",0.94,187,"SUBJ",25,NA,9.60451666666667,NA,"test"
886,"condition1",101,"POLAR",NA,"control","20","SUBJ","test",0.9,79,"SUBJ",26,NA,9.60451666666667,NA,"test"
886,"condition1",101,"POLAR",NA,"control","118","UNGRAM","test",0.07,198,"SUBJ",27,NA,9.60451666666667,NA,"test"
886,"condition1",101,"POLAR",NA,"control","17","SUBJ","test",0.86,67,"SUBJ",28,NA,9.60451666666667,NA,"test"
886,"condition1",102,"POLAR",NA,"control","16","SUBJ","test",0.49,63,"SUBJ",29,NA,9.60451666666667,NA,"test"
886,"condition1",102,"POLAR",NA,"control","121","UNGRAM","test",0.09,201,"SUBJ",30,NA,9.60451666666667,NA,"test"
886,"condition1",102,"POLAR",NA,"control","15","SUBJ","test",0.51,59,"SUBJ",31,NA,9.60451666666667,NA,"test"
886,"condition1",102,"POLAR",NA,"control","101","FILL","test",0.91,181,"SUBJ",32,NA,9.60451666666667,NA,"test"
886,"condition1",103,"POLAR",NA,"control","125","UNGRAM","test",0.09,205,"SUBJ",33,NA,9.60451666666667,NA,"test"
886,"condition1",103,"POLAR",NA,"control","111","FILL","test",0.89,191,"SUBJ",34,NA,9.60451666666667,NA,"test"
886,"condition1",103,"POLAR",NA,"control","13","SUBJ","test",0.82,51,"SUBJ",35,NA,9.60451666666667,NA,"test"
886,"condition1",103,"POLAR",NA,"control","12","SUBJ","test",0.89,47,"SUBJ",36,NA,9.60451666666667,NA,"test"
886,"condition1",104,"POLAR",NA,"control","104","FILL","test",0.91,184,"SUBJ",37,NA,9.60451666666667,NA,"test"
886,"condition1",104,"POLAR",NA,"control","10","SUBJ","test",0.88,39,"SUBJ",38,NA,9.60451666666667,NA,"test"
886,"condition1",104,"POLAR",NA,"control","9","SUBJ","test",0.89,35,"SUBJ",39,NA,9.60451666666667,NA,"test"
886,"condition1",104,"POLAR",NA,"control","127","UNGRAM","test",0.1,207,"SUBJ",40,NA,9.60451666666667,NA,"test"
886,"condition1",105,"POLAR",NA,"control","108","FILL","test",0.85,188,"SUBJ",41,NA,9.60451666666667,NA,"test"
886,"condition1",105,"POLAR",NA,"control","120","UNGRAM","test",0.84,200,"SUBJ",42,NA,9.60451666666667,NA,"test"
886,"condition1",105,"POLAR",NA,"control","2","SUBJ","test",0.52,7,"SUBJ",43,NA,9.60451666666667,NA,"test"
886,"condition1",105,"POLAR",NA,"control","5","SUBJ","test",0.51,19,"SUBJ",44,NA,9.60451666666667,NA,"test"
891,"condition1",1,"SUBJ",NA,"match","124","UNGRAM","exposure",0.03,204,"SUBJ",1,NA,16.8418833333333,NA,"pre-exposure"
891,"condition1",1,"SUBJ",NA,"match","2","SUBJ","exposure",0,7,"SUBJ",2,NA,16.8418833333333,NA,"pre-exposure"
891,"condition1",1,"SUBJ",NA,"match","111","FILL","exposure",1,191,"SUBJ",3,NA,16.8418833333333,NA,"pre-exposure"
891,"condition1",1,"SUBJ",NA,"match","7","SUBJ","exposure",0,27,"SUBJ",4,NA,16.8418833333333,NA,"pre-exposure"
891,"condition1",2,"SUBJ",NA,"match","9","SUBJ","exposure",0,35,"SUBJ",5,NA,16.8418833333333,NA,"pre-exposure"
891,"condition1",2,"SUBJ",NA,"match","126","UNGRAM","exposure",0,206,"SUBJ",6,NA,16.8418833333333,NA,"pre-exposure"
891,"condition1",2,"SUBJ",NA,"match","1","SUBJ","exposure",0,3,"SUBJ",7,NA,16.8418833333333,NA,"exposure"
891,"condition1",2,"SUBJ",NA,"match","106","FILL","exposure",1,186,"SUBJ",8,NA,16.8418833333333,NA,"exposure"
891,"condition1",3,"SUBJ",NA,"match","109","FILL","exposure",1,189,"SUBJ",9,NA,16.8418833333333,NA,"exposure"
891,"condition1",3,"SUBJ",NA,"match","20","SUBJ","exposure",0,79,"SUBJ",10,NA,16.8418833333333,NA,"exposure"
891,"condition1",3,"SUBJ",NA,"match","10","SUBJ","exposure",0,39,"SUBJ",11,NA,16.8418833333333,NA,"exposure"
891,"condition1",3,"SUBJ",NA,"match","123","UNGRAM","exposure",0,203,"SUBJ",12,NA,16.8418833333333,NA,"exposure"
891,"condition1",4,"SUBJ",NA,"match","118","UNGRAM","exposure",0,198,"SUBJ",13,NA,16.8418833333333,NA,"exposure"
891,"condition1",4,"SUBJ",NA,"match","105","FILL","exposure",1,185,"SUBJ",14,NA,16.8418833333333,NA,"exposure"
891,"condition1",4,"SUBJ",NA,"match","11","SUBJ","exposure",0.02,43,"SUBJ",15,NA,16.8418833333333,NA,"exposure"
891,"condition1",4,"SUBJ",NA,"match","6","SUBJ","exposure",0,23,"SUBJ",16,NA,16.8418833333333,NA,"exposure"
891,"condition1",5,"SUBJ",NA,"match","5","SUBJ","exposure",0,19,"SUBJ",17,NA,16.8418833333333,NA,"exposure"
891,"condition1",5,"SUBJ",NA,"match","15","SUBJ","exposure",0,59,"SUBJ",18,NA,16.8418833333333,NA,"exposure"
891,"condition1",5,"SUBJ",NA,"match","120","UNGRAM","exposure",0,200,"SUBJ",19,NA,16.8418833333333,NA,"exposure"
891,"condition1",5,"SUBJ",NA,"match","110","FILL","exposure",1,190,"SUBJ",20,NA,16.8418833333333,NA,"exposure"
891,"condition1",6,"SUBJ",NA,"match","14","SUBJ","exposure",0,55,"SUBJ",21,NA,16.8418833333333,NA,"exposure"
891,"condition1",6,"SUBJ",NA,"match","16","SUBJ","exposure",0,63,"SUBJ",22,NA,16.8418833333333,NA,"exposure"
891,"condition1",6,"SUBJ",NA,"match","119","UNGRAM","exposure",0,199,"SUBJ",23,NA,16.8418833333333,NA,"exposure"
891,"condition1",6,"SUBJ",NA,"match","107","FILL","exposure",1,187,"SUBJ",24,NA,16.8418833333333,NA,"exposure"
891,"condition1",101,"SUBJ",NA,"match","22","SUBJ","test",1,87,"SUBJ",25,NA,16.8418833333333,NA,"test"
891,"condition1",101,"SUBJ",NA,"match","127","UNGRAM","test",0,207,"SUBJ",26,NA,16.8418833333333,NA,"test"
891,"condition1",101,"SUBJ",NA,"match","108","FILL","test",1,188,"SUBJ",27,NA,16.8418833333333,NA,"test"
891,"condition1",101,"SUBJ",NA,"match","21","SUBJ","test",0,83,"SUBJ",28,NA,16.8418833333333,NA,"test"
891,"condition1",102,"SUBJ",NA,"match","103","FILL","test",1,183,"SUBJ",29,NA,16.8418833333333,NA,"test"
891,"condition1",102,"SUBJ",NA,"match","121","UNGRAM","test",0,201,"SUBJ",30,NA,16.8418833333333,NA,"test"
891,"condition1",102,"SUBJ",NA,"match","19","SUBJ","test",0,75,"SUBJ",31,NA,16.8418833333333,NA,"test"
891,"condition1",102,"SUBJ",NA,"match","18","SUBJ","test",1,71,"SUBJ",32,NA,16.8418833333333,NA,"test"
891,"condition1",103,"SUBJ",NA,"match","122","UNGRAM","test",0,202,"SUBJ",33,NA,16.8418833333333,NA,"test"
891,"condition1",103,"SUBJ",NA,"match","17","SUBJ","test",0.91,67,"SUBJ",34,NA,16.8418833333333,NA,"test"
891,"condition1",103,"SUBJ",NA,"match","102","FILL","test",1,182,"SUBJ",35,NA,16.8418833333333,NA,"test"
891,"condition1",103,"SUBJ",NA,"match","13","SUBJ","test",0.79,51,"SUBJ",36,NA,16.8418833333333,NA,"test"
891,"condition1",104,"SUBJ",NA,"match","101","FILL","test",1,181,"SUBJ",37,NA,16.8418833333333,NA,"test"
891,"condition1",104,"SUBJ",NA,"match","8","SUBJ","test",0.73,31,"SUBJ",38,NA,16.8418833333333,NA,"test"
891,"condition1",104,"SUBJ",NA,"match","117","UNGRAM","test",0,197,"SUBJ",39,NA,16.8418833333333,NA,"test"
891,"condition1",104,"SUBJ",NA,"match","12","SUBJ","test",0.73,47,"SUBJ",40,NA,16.8418833333333,NA,"test"
891,"condition1",105,"SUBJ",NA,"match","4","SUBJ","test",0,15,"SUBJ",41,NA,16.8418833333333,NA,"test"
891,"condition1",105,"SUBJ",NA,"match","3","SUBJ","test",0.87,11,"SUBJ",42,NA,16.8418833333333,NA,"test"
891,"condition1",105,"SUBJ",NA,"match","104","FILL","test",1,184,"SUBJ",43,NA,16.8418833333333,NA,"test"
891,"condition1",105,"SUBJ",NA,"match","125","UNGRAM","test",0,205,"SUBJ",44,NA,16.8418833333333,NA,"test"
911,"condition1",1,"SUBJ",NA,"match","123","UNGRAM","exposure",0.02,203,"SUBJ",1,NA,9.84101666666667,NA,"pre-exposure"
911,"condition1",1,"SUBJ",NA,"match","17","SUBJ","exposure",0.96,67,"SUBJ",2,NA,9.84101666666667,NA,"pre-exposure"
